transaction_id,customer_id,agent_id,type_id,amount,transaction_date,transaction_time,status,channel,fee
T017693,C0369,AG099,TT05,1120.0,2025-07-21,18:54:00,Success,App,5.6
T017694,C0705,AG057,TT04,6100.0,2025-01-29,16:27:00,Success,App,91.5
T017695,C0604,AG065,TT05,60.0,2025-07-31,12:31:00,Success,App,0.9
T017696,C0301,AG037,TT01,7770.0,2025-06-03,00:17:00,Success,App,38.85
T017697,C0456,AG050,TT02,8180.0,2025-08-19,02:04:00,Success,App,40.9
T017698,C0866,AG025,TT02,1920.0,2025-04-12,07:52:00,Success,App,9.6
T017699,C0848,AG006,TT01,3300.0,2025-11-11,08:01:00,Success,USSD,49.5
T017700,C0444,AG087,TT03,460.0,2025-06-26,10:10:00,Success,USSD,4.6
T017701,C0758,AG055,TT01,600.0,2025-06-30,13:29:00,Success,Agent,3.0
T017702,C0616,AG086,TT01,830.0,2025-08-20,16:43:00,Success,Agent,0.0
T017703,C0858,AG061,TT04,4290.0,2025-01-12,20:26:00,Success,App,0.0
T017704,C0278,AG097,TT05,950.0,2025-07-05,06:47:00,Success,App,0.0
T017705,C0921,AG024,TT04,3510.0,2025-09-06,07:14:00,Success,USSD,35.1
T017706,C0856,AG030,TT04,2800.0,2025-09-23,01:23:00,Success,App,0.0
T017707,C0263,AG051,TT03,570.0,2025-05-15,20:18:00,Success,App,0.0
T017708,C0917,AG043,TT05,440.0,2025-09-02,07:39:00,Success,App,2.2
T017709,C0065,AG026,TT02,5920.0,2025-01-31,05:53:00,Success,App,29.6
T017710,C0380,AG001,TT05,1530.0,2025-12-13,23:00:00,Failed,App,22.95
T017711,C0898,AG080,TT01,2860.0,2025-09-16,05:51:00,Success,Agent,42.9
T017712,C0242,AG047,TT04,5680.0,2025-04-14,17:27:00,Success,App,85.2
T017713,C0785,AG019,TT03,2350.0,2025-01-01,06:07:00,Success,Agent,0.0
T017714,C0732,AG036,TT03,3120.0,2025-07-26,01:21:00,Success,Agent,0.0
T017715,C0816,AG064,TT03,1290.0,2025-05-15,01:59:00,Success,App,19.35
T017716,C0147,AG062,TT04,3020.0,2025-09-28,02:24:00,Success,App,45.3
T017717,C0990,AG092,TT04,6660.0,2025-03-30,16:58:00,Success,App,0.0
T017718,C0815,AG005,TT01,2660.0,2025-07-14,06:17:00,Success,USSD,13.3
T017719,C0252,AG048,TT01,710.0,2025-05-02,14:08:00,Success,App,3.55
T017720,C0189,AG027,TT01,2020.0,2025-04-26,02:07:00,Success,App,30.3
T017721,C0910,AG082,TT01,4770.0,2025-07-15,21:42:00,Success,Agent,0.0
T017722,C0824,AG076,TT02,2130.0,2025-02-05,16:52:00,Failed,App,0.0
T017723,C0157,AG070,TT03,1780.0,2025-03-08,14:21:00,Failed,Agent,0.0
T017724,C0770,AG059,TT02,2160.0,2025-05-13,22:56:00,Failed,App,32.4
T017725,C0011,AG001,TT04,5560.0,2025-10-08,16:01:00,Failed,USSD,0.0
T017726,C0544,AG043,TT02,3060.0,2025-01-11,16:56:00,Success,USSD,15.3
T017727,C0751,AG001,TT03,580.0,2025-08-06,17:36:00,Success,Agent,2.9
T017728,C0622,AG036,TT01,4320.0,2025-11-18,20:34:00,Failed,Agent,21.6
T017729,C0675,AG028,TT04,990.0,2025-06-05,00:05:00,Success,App,0.0
T017730,C0555,AG009,TT04,2970.0,2025-08-28,09:10:00,Success,App,0.0
T017731,C0585,AG052,TT02,1460.0,2025-03-01,15:22:00,Success,Agent,0.0
T017732,C0802,AG022,TT02,340.0,2025-05-18,02:42:00,Success,App,3.4
T017733,C0713,AG043,TT01,2640.0,2025-02-19,06:14:00,Success,App,0.0
T017734,C0192,AG005,TT04,2200.0,2025-06-16,18:54:00,Success,App,0.0
T017735,C0047,AG078,TT03,260.0,2025-06-14,06:18:00,Success,App,3.9
T017736,C0777,AG080,TT03,1200.0,2025-11-15,22:50:00,Success,USSD,12.0
T017737,C0643,AG012,TT02,760.0,2025-07-08,04:41:00,Success,USSD,0.0
T017738,C0475,AG039,TT01,330.0,2025-04-02,19:23:00,Success,App,0.0
T017739,C0941,AG084,TT01,1360.0,2025-10-21,05:09:00,Success,Agent,6.8
T017740,C0789,AG053,TT01,440.0,2025-10-16,04:59:00,Success,App,2.2
T017741,C0186,AG087,TT01,3170.0,2025-03-16,20:39:00,Success,Agent,0.0
T017742,C0738,AG054,TT01,2210.0,2025-02-14,06:32:00,Failed,USSD,0.0
T017743,C0476,AG046,TT03,1500.0,2025-02-22,13:17:00,Success,Agent,7.5
T017744,C0481,AG018,TT02,5750.0,2025-06-24,12:44:00,Success,Agent,28.75
T017745,C0635,AG007,TT02,1810.0,2025-06-10,06:17:00,Success,App,18.1
T017746,C0611,AG069,TT03,2450.0,2025-03-08,05:44:00,Success,Agent,0.0
T017747,C0936,AG042,TT03,3120.0,2025-12-27,22:18:00,Success,USSD,15.6
T017748,C0690,AG052,TT03,1190.0,2025-09-27,14:23:00,Success,App,17.85
T017749,C0965,AG066,TT02,1200.0,2025-05-04,09:24:00,Success,App,18.0
T017750,C0430,AG001,TT04,2070.0,2025-07-01,01:39:00,Failed,App,10.35
T017751,C0756,AG017,TT05,1040.0,2025-07-01,03:08:00,Success,App,10.4
T017752,C0430,AG077,TT02,7510.0,2025-02-05,19:34:00,Success,App,75.1
T017753,C0105,AG073,TT01,2050.0,2025-07-31,05:27:00,Success,App,10.25
T017754,C0735,AG076,TT05,440.0,2025-05-14,18:27:00,Success,App,6.6
T017755,C0170,AG047,TT05,230.0,2025-12-19,17:12:00,Success,App,0.0
T017756,C0565,AG072,TT01,1530.0,2025-06-27,09:40:00,Success,Agent,0.0
T017757,C0237,AG025,TT01,9550.0,2025-06-15,05:31:00,Success,App,47.75
T017758,C0673,AG058,TT04,6760.0,2025-12-03,22:22:00,Success,Agent,33.8
T017759,C0375,AG076,TT02,5450.0,2025-11-25,13:17:00,Success,App,27.25
T017760,C0473,AG076,TT05,1380.0,2025-11-23,14:11:00,Success,App,0.0
T017761,C0150,AG033,TT01,1060.0,2025-02-15,21:25:00,Success,App,15.9
T017762,C0826,AG046,TT04,6610.0,2025-06-05,11:51:00,Success,Agent,33.05
T017763,C0520,AG082,TT01,830.0,2025-08-24,05:20:00,Success,App,8.3
T017764,C0905,AG036,TT02,1380.0,2025-11-12,13:55:00,Success,Agent,6.9
T017765,C0907,AG040,TT05,1520.0,2025-03-01,17:08:00,Success,USSD,0.0
T017766,C0991,AG096,TT02,1190.0,2025-01-05,22:53:00,Success,App,5.95
T017767,C0221,AG004,TT01,1780.0,2025-06-30,19:45:00,Success,USSD,0.0
T017768,C0983,AG040,TT04,7880.0,2025-05-25,18:57:00,Success,Agent,39.4
T017769,C0293,AG091,TT01,6240.0,2025-11-11,04:20:00,Success,USSD,0.0
T017770,C0627,AG093,TT01,1310.0,2025-09-22,16:41:00,Success,App,0.0
T017771,C0020,AG002,TT02,1320.0,2025-08-11,09:46:00,Success,Agent,13.2
T017772,C0372,AG012,TT03,2190.0,2025-10-28,19:22:00,Success,App,21.9
T017773,C0176,AG052,TT03,510.0,2025-12-02,07:40:00,Success,USSD,2.55
T017774,C0599,AG045,TT05,1120.0,2025-08-25,21:05:00,Success,Agent,0.0
T017775,C0649,AG019,TT03,4980.0,2025-01-13,19:28:00,Success,App,24.9
T017776,C0046,AG019,TT02,2070.0,2025-12-05,12:00:00,Success,App,0.0
T017777,C0722,AG090,TT02,940.0,2025-09-25,11:08:00,Success,App,0.0
T017778,C0124,AG085,TT04,7840.0,2025-09-23,08:02:00,Success,App,39.2
T017779,C0222,AG046,TT03,1310.0,2025-01-16,17:54:00,Success,App,6.55
T017780,C0282,AG086,TT05,90.0,2025-04-02,13:08:00,Success,App,0.9
T017781,C0272,AG037,TT05,850.0,2025-09-05,09:23:00,Success,App,4.25
T017782,C0818,AG012,TT02,790.0,2025-01-19,20:43:00,Success,App,0.0
T017783,C0852,AG084,TT03,14700.0,2025-12-26,09:27:00,Success,Agent,73.5
T017784,C0016,AG036,TT03,950.0,2025-04-13,01:25:00,Success,App,4.75
T017785,C0600,AG065,TT01,1180.0,2025-04-05,23:54:00,Success,Agent,0.0
T017786,C0378,AG058,TT01,810.0,2025-10-10,15:15:00,Success,App,4.05
T017787,C0912,AG007,TT04,9140.0,2025-08-01,12:06:00,Success,USSD,0.0
T017788,C0113,AG063,TT03,3800.0,2025-02-06,14:16:00,Success,App,19.0
T017789,C0315,AG099,TT03,580.0,2025-03-02,08:47:00,Success,App,0.0
T017790,C0864,AG012,TT03,2480.0,2025-10-18,11:36:00,Success,USSD,0.0
T017791,C0422,AG032,TT04,3010.0,2025-12-28,17:37:00,Success,App,30.1
T017792,C0446,AG061,TT01,910.0,2025-10-30,06:33:00,Success,Agent,4.55
T017793,C0251,AG025,TT03,1250.0,2025-09-01,22:18:00,Success,Agent,6.25
T017794,C0977,AG072,TT02,1390.0,2025-11-07,18:07:00,Success,App,0.0
T017795,C0057,AG079,TT05,140.0,2025-12-10,20:48:00,Success,App,0.0
T017796,C0181,AG041,TT03,1690.0,2025-12-17,18:22:00,Success,App,8.45
T017797,C0243,AG080,TT05,1570.0,2025-01-06,18:15:00,Success,Agent,23.55
T017798,C0881,AG007,TT02,2560.0,2025-11-02,11:57:00,Success,USSD,25.6
T017799,C0548,AG046,TT05,1840.0,2025-06-14,17:13:00,Success,App,0.0
T017800,C0042,AG048,TT05,450.0,2025-01-13,00:17:00,Success,App,2.25
T017801,C0566,AG089,TT03,2470.0,2025-01-25,08:48:00,Success,USSD,12.35
T017802,C0856,AG062,TT02,3170.0,2025-08-12,14:24:00,Success,App,15.85
T017803,C0985,AG033,TT02,5100.0,2025-05-03,21:54:00,Success,Agent,0.0
T017804,C0463,AG069,TT04,1370.0,2025-05-09,14:15:00,Success,App,6.85
T017805,C0052,AG094,TT03,2340.0,2025-11-01,23:14:00,Success,App,11.7
T017806,C0277,AG066,TT02,1100.0,2025-05-02,04:43:00,Success,App,16.5
T017807,C0552,AG057,TT03,1320.0,2025-02-04,16:50:00,Success,Agent,13.2
T017808,C0400,AG034,TT03,4890.0,2025-03-24,02:24:00,Success,App,0.0
T017809,C0240,AG078,TT01,4930.0,2025-11-05,05:31:00,Success,App,0.0
T017810,C0083,AG074,TT01,1530.0,2025-07-01,23:24:00,Success,USSD,7.65
T017811,C0020,AG039,TT01,2660.0,2025-03-17,10:59:00,Success,Agent,13.3
T017812,C0122,AG085,TT02,3760.0,2025-04-14,10:24:00,Success,App,18.8
T017813,C0636,AG062,TT02,1260.0,2025-08-20,00:35:00,Success,Agent,6.3
T017814,C0358,AG056,TT04,9790.0,2025-10-30,15:07:00,Success,App,97.9
T017815,C0389,AG025,TT02,1920.0,2025-02-12,11:51:00,Success,Agent,9.6
T017816,C0655,AG037,TT01,1430.0,2025-04-03,14:35:00,Success,App,14.3
T017817,C0296,AG056,TT02,3460.0,2025-05-24,13:56:00,Success,App,0.0
T017818,C0586,AG039,TT05,1560.0,2025-09-11,04:39:00,Success,App,0.0
T017819,C0075,AG095,TT02,860.0,2025-03-19,22:15:00,Success,USSD,0.0
T017820,C0482,AG078,TT05,1540.0,2025-09-20,23:15:00,Success,App,7.7
T017821,C0812,AG069,TT01,700.0,2025-03-11,09:05:00,Success,Agent,3.5
T017822,C0825,AG089,TT01,1510.0,2025-05-29,16:37:00,Success,App,0.0
T017823,C0370,AG045,TT03,5370.0,2025-10-19,14:13:00,Success,App,26.85
T017824,C0968,AG066,TT03,2480.0,2025-08-02,17:20:00,Success,Agent,0.0
T017825,C0040,AG099,TT04,9150.0,2025-12-26,07:24:00,Success,App,45.75
T017826,C0366,AG020,TT04,4690.0,2025-11-06,21:43:00,Success,Agent,23.45
T017827,C0959,AG010,TT02,1210.0,2025-05-27,06:27:00,Success,App,18.15
T017828,C0280,AG006,TT03,1380.0,2025-01-25,08:05:00,Success,USSD,0.0
T017829,C0354,AG033,TT03,2060.0,2025-11-19,02:36:00,Success,USSD,30.9
T017830,C0040,AG078,TT04,6840.0,2025-04-19,21:09:00,Success,USSD,0.0
T017831,C0149,AG026,TT02,5610.0,2025-06-30,23:45:00,Success,USSD,56.1
T017832,C0706,AG086,TT01,830.0,2025-09-08,08:06:00,Success,USSD,8.3
T017833,C0249,AG061,TT03,290.0,2025-07-22,10:10:00,Success,App,0.0
T017834,C0915,AG078,TT05,1860.0,2025-10-31,17:11:00,Success,App,0.0
T017835,C0142,AG036,TT01,2900.0,2025-06-19,06:08:00,Success,Agent,0.0
T017836,C0972,AG062,TT02,1140.0,2025-06-24,07:46:00,Success,App,5.7
T017837,C0613,AG023,TT02,1080.0,2025-12-13,22:04:00,Success,Agent,5.4
T017838,C0276,AG080,TT04,7150.0,2025-06-19,20:25:00,Success,App,35.75
T017839,C0825,AG089,TT02,13550.0,2025-01-02,10:26:00,Success,USSD,67.75
T017840,C0404,AG083,TT02,7140.0,2025-05-14,10:40:00,Success,App,71.4
T017841,C0629,AG042,TT03,610.0,2025-05-07,02:41:00,Failed,USSD,3.05
T017842,C0799,AG075,TT01,1370.0,2025-02-15,16:46:00,Success,App,0.0
T017843,C0029,AG030,TT01,800.0,2025-07-13,16:39:00,Success,Agent,8.0
T017844,C0459,AG064,TT02,3390.0,2025-12-28,21:59:00,Success,App,16.95
T017845,C0952,AG025,TT02,640.0,2025-07-28,23:13:00,Success,App,9.6
T017846,C0820,AG095,TT02,2480.0,2025-10-23,13:48:00,Success,USSD,0.0
T017847,C0587,AG017,TT01,670.0,2025-02-27,06:16:00,Success,App,0.0
T017848,C0466,AG090,TT02,7340.0,2025-03-19,07:07:00,Failed,Agent,36.7
T017849,C0763,AG006,TT04,3090.0,2025-07-21,18:00:00,Success,Agent,15.45
T017850,C0842,AG011,TT02,1330.0,2025-10-16,03:41:00,Success,Agent,0.0
T017851,C0112,AG001,TT03,310.0,2025-03-03,01:31:00,Success,Agent,0.0
T017852,C0530,AG077,TT01,3630.0,2025-09-25,09:05:00,Success,USSD,0.0
T017853,C0393,AG016,TT01,3930.0,2025-05-06,04:57:00,Success,Agent,0.0
T017854,C0382,AG075,TT05,1600.0,2025-02-18,20:31:00,Success,App,16.0
T017855,C0573,AG086,TT02,850.0,2025-03-29,02:59:00,Success,USSD,0.0
T017856,C0570,AG100,TT02,4290.0,2025-11-30,00:45:00,Failed,App,42.9
T017857,C0966,AG096,TT05,400.0,2025-09-18,05:04:00,Success,App,2.0
T017858,C0844,AG067,TT03,540.0,2025-06-28,15:20:00,Success,Agent,5.4
T017859,C0769,AG027,TT04,7970.0,2025-03-10,21:46:00,Success,Agent,79.7
T017860,C0586,AG080,TT03,940.0,2025-03-01,17:28:00,Success,Agent,0.0
T017861,C0066,AG027,TT01,1170.0,2025-10-29,07:26:00,Success,USSD,5.85
T017862,C0301,AG099,TT05,1880.0,2025-09-06,01:13:00,Success,App,9.4
T017863,C0937,AG002,TT05,870.0,2025-06-18,09:36:00,Failed,App,4.35
T017864,C0712,AG082,TT02,4420.0,2025-09-26,21:40:00,Success,App,22.1
T017865,C0281,AG048,TT04,6960.0,2025-12-30,00:56:00,Success,App,34.8
T017866,C0158,AG025,TT02,2730.0,2025-04-22,04:56:00,Success,App,0.0
T017867,C0987,AG036,TT03,370.0,2025-04-10,07:34:00,Success,USSD,5.55
T017868,C0940,AG083,TT01,4020.0,2025-08-03,15:47:00,Success,App,20.1
T017869,C0461,AG089,TT03,2380.0,2025-04-23,13:53:00,Success,App,11.9
T017870,C0416,AG085,TT01,3010.0,2025-04-07,09:24:00,Success,Agent,15.05
T017871,C0646,AG038,TT03,420.0,2025-11-03,17:49:00,Success,App,0.0
T017872,C0883,AG040,TT02,3260.0,2025-04-28,13:23:00,Success,App,16.3
T017873,C0827,AG012,TT02,1550.0,2025-02-05,10:26:00,Success,App,15.5
T017874,C0468,AG029,TT03,720.0,2025-12-03,18:06:00,Success,Agent,0.0
T017875,C0910,AG071,TT05,1580.0,2025-12-25,00:25:00,Success,App,23.7
T017876,C0919,AG029,TT01,3320.0,2025-10-17,01:58:00,Success,App,0.0
T017877,C0589,AG096,TT05,1990.0,2025-10-31,21:00:00,Success,Agent,9.95
T017878,C0638,AG075,TT02,5050.0,2025-12-26,03:27:00,Success,App,0.0
T017879,C0344,AG037,TT04,9730.0,2025-12-13,13:20:00,Success,App,48.65
T017880,C0382,AG079,TT03,660.0,2025-05-04,20:36:00,Success,App,0.0
T017881,C0048,AG090,TT04,4800.0,2025-02-09,05:15:00,Success,App,0.0
T017882,C0188,AG066,TT03,1300.0,2025-05-21,19:05:00,Pending,App,13.0
T017883,C0303,AG062,TT03,1600.0,2025-01-26,15:20:00,Success,App,16.0
T017884,C0138,AG029,TT02,4700.0,2025-05-22,07:53:00,Success,App,23.5
T017885,C0558,AG068,TT05,710.0,2025-12-18,09:01:00,Success,App,3.55
T017886,C0489,AG098,TT04,7490.0,2025-12-02,06:15:00,Success,USSD,0.0
T017887,C0330,AG099,TT02,2180.0,2025-02-26,18:14:00,Success,Agent,21.8
T017888,C0520,AG074,TT01,1910.0,2025-05-30,07:15:00,Failed,Agent,19.1
T017889,C0338,AG098,TT04,5630.0,2025-07-24,15:31:00,Success,Agent,56.3
T017890,C0690,AG088,TT05,1940.0,2025-03-17,02:36:00,Success,App,0.0
T017891,C0588,AG094,TT02,3210.0,2025-10-12,21:03:00,Success,App,16.05
T017892,C0661,AG069,TT05,730.0,2025-07-29,20:57:00,Success,Agent,7.3
T017893,C0882,AG005,TT01,1290.0,2025-09-15,15:20:00,Success,USSD,0.0
T017894,C0241,AG052,TT05,1630.0,2025-09-16,09:26:00,Success,App,16.3
T017895,C0410,AG010,TT03,2100.0,2025-07-03,07:23:00,Success,Agent,10.5
T017896,C0395,AG035,TT02,3070.0,2025-11-24,12:05:00,Success,App,15.35
T017897,C0011,AG063,TT02,2140.0,2025-01-11,23:33:00,Success,App,10.7
T017898,C0180,AG075,TT03,280.0,2025-06-09,03:37:00,Success,Agent,2.8
T017899,C0158,AG055,TT03,2290.0,2025-09-17,06:42:00,Success,Agent,34.35
T017900,C0174,AG017,TT05,1750.0,2025-03-29,03:17:00,Success,App,0.0
T017901,C0641,AG045,TT04,6300.0,2025-07-03,08:20:00,Success,Agent,0.0
T017902,C0692,AG065,TT03,3120.0,2025-01-16,15:14:00,Success,Agent,46.8
T017903,C0015,AG056,TT05,1490.0,2025-09-01,11:29:00,Success,App,22.35
T017904,C0540,AG100,TT03,1210.0,2025-03-27,12:40:00,Success,App,18.15
T017905,C0191,AG070,TT04,3820.0,2025-07-18,02:57:00,Success,App,57.3
T017906,C0756,AG052,TT04,9530.0,2025-01-10,17:55:00,Success,App,95.3
T017907,C0998,AG061,TT05,1130.0,2025-06-13,02:05:00,Success,App,0.0
T017908,C0058,AG094,TT01,5540.0,2025-01-24,02:36:00,Pending,Agent,27.7
T017909,C0453,AG061,TT03,1630.0,2025-03-05,07:14:00,Success,Agent,8.15
T017910,C0685,AG035,TT02,600.0,2025-11-08,05:17:00,Success,App,6.0
T017911,C0937,AG013,TT02,2280.0,2025-08-26,02:09:00,Success,App,22.8
T017912,C0234,AG051,TT02,1820.0,2025-12-11,13:02:00,Success,USSD,27.3
T017913,C0328,AG001,TT04,7270.0,2025-08-26,06:26:00,Failed,App,0.0
T017914,C0806,AG023,TT02,210.0,2025-01-22,22:23:00,Success,USSD,0.0
T017915,C0493,AG077,TT02,3330.0,2025-06-29,15:03:00,Success,USSD,49.95
T017916,C0251,AG034,TT01,2170.0,2025-11-02,03:10:00,Success,Agent,21.7
T017917,C0982,AG080,TT02,3080.0,2025-02-16,17:29:00,Success,USSD,30.8
T017918,C0550,AG064,TT03,1180.0,2025-10-06,06:49:00,Success,USSD,17.7
T017919,C0436,AG011,TT01,320.0,2025-08-12,13:00:00,Success,USSD,3.2
T017920,C0046,AG091,TT01,930.0,2025-08-06,09:07:00,Success,App,4.65
T017921,C0309,AG093,TT03,6270.0,2025-08-25,16:10:00,Success,Agent,0.0
T017922,C0542,AG065,TT01,1250.0,2025-07-23,21:34:00,Success,USSD,6.25
T017923,C0388,AG022,TT01,1260.0,2025-12-05,11:14:00,Success,Agent,18.9
T017924,C0642,AG041,TT04,4930.0,2025-01-19,07:47:00,Success,App,0.0
T017925,C0319,AG025,TT04,4840.0,2025-06-29,13:08:00,Success,USSD,24.2
T017926,C0597,AG007,TT02,4380.0,2025-06-11,11:43:00,Success,App,0.0
T017927,C0445,AG085,TT02,1460.0,2025-10-12,06:39:00,Success,App,7.3
T017928,C0637,AG026,TT05,1960.0,2025-03-02,04:11:00,Success,App,0.0
T017929,C0929,AG082,TT01,610.0,2025-03-26,22:13:00,Success,Agent,6.1
T017930,C0462,AG097,TT03,840.0,2025-02-04,01:55:00,Success,App,8.4
T017931,C0633,AG051,TT03,1440.0,2025-01-05,02:05:00,Success,USSD,21.6
T017932,C0976,AG024,TT04,2410.0,2025-03-17,04:12:00,Success,Agent,12.05
T017933,C0826,AG010,TT05,400.0,2025-09-10,16:18:00,Success,Agent,0.0
T017934,C0348,AG013,TT02,6080.0,2025-01-07,10:06:00,Success,USSD,60.8
T017935,C0750,AG095,TT02,1660.0,2025-06-18,17:15:00,Pending,App,0.0
T017936,C0425,AG018,TT03,3060.0,2025-05-10,16:59:00,Success,App,30.6
T017937,C0265,AG011,TT05,210.0,2025-05-18,23:28:00,Success,USSD,1.05
T017938,C0098,AG058,TT05,370.0,2025-12-24,19:35:00,Success,App,0.0
T017939,C0203,AG032,TT03,2820.0,2025-10-27,13:48:00,Success,App,28.2
T017940,C0147,AG021,TT04,7130.0,2025-11-22,21:01:00,Success,USSD,0.0
T017941,C0605,AG041,TT01,390.0,2025-04-01,21:32:00,Success,Agent,5.85
T017942,C0376,AG060,TT02,2040.0,2025-06-12,20:31:00,Success,USSD,0.0
T017943,C0626,AG090,TT01,1710.0,2025-11-14,16:48:00,Success,Agent,8.55
T017944,C0044,AG046,TT01,3070.0,2025-09-10,15:00:00,Success,Agent,30.7
T017945,C0230,AG056,TT03,2750.0,2025-07-20,06:56:00,Success,USSD,0.0
T017946,C0585,AG008,TT05,680.0,2025-01-20,20:57:00,Success,App,10.2
T017947,C0775,AG017,TT03,3190.0,2025-08-17,02:01:00,Success,USSD,15.95
T017948,C0287,AG036,TT03,300.0,2025-06-12,20:45:00,Success,App,1.5
T017949,C0835,AG086,TT01,480.0,2025-06-14,07:39:00,Success,Agent,2.4
T017950,C0136,AG073,TT03,1380.0,2025-08-20,10:37:00,Success,App,0.0
T017951,C0585,AG005,TT02,2480.0,2025-11-24,08:29:00,Success,App,0.0
T017952,C0821,AG056,TT03,1450.0,2025-08-26,07:59:00,Success,App,0.0
T017953,C0783,AG059,TT02,1540.0,2025-04-30,18:26:00,Success,App,0.0
T017954,C0008,AG014,TT03,1850.0,2025-12-17,19:17:00,Success,USSD,27.75
T017955,C0248,AG045,TT02,1660.0,2025-04-17,14:39:00,Success,USSD,0.0
T017956,C0721,AG075,TT03,1750.0,2025-09-07,23:03:00,Success,App,0.0
T017957,C0754,AG051,TT01,270.0,2025-12-02,19:15:00,Success,App,2.7
T017958,C0224,AG058,TT02,1400.0,2025-10-11,17:54:00,Success,Agent,0.0
T017959,C0380,AG095,TT02,1390.0,2025-07-17,07:39:00,Success,Agent,13.9
T017960,C0087,AG071,TT03,770.0,2025-08-08,00:31:00,Pending,Agent,7.7
T017961,C0961,AG039,TT03,980.0,2025-05-31,06:21:00,Success,App,0.0
T017962,C0510,AG085,TT05,390.0,2025-10-13,09:30:00,Success,Agent,1.95
T017963,C0558,AG057,TT03,470.0,2025-09-22,10:43:00,Pending,App,0.0
T017964,C0100,AG029,TT02,1210.0,2025-08-08,00:14:00,Success,App,6.05
T017965,C0775,AG075,TT04,4060.0,2025-08-04,08:42:00,Failed,Agent,0.0
T017966,C0846,AG013,TT02,1980.0,2025-11-11,08:23:00,Success,App,9.9
T017967,C0522,AG044,TT01,1550.0,2025-06-05,11:08:00,Success,Agent,7.75
T017968,C0085,AG040,TT03,3730.0,2025-08-04,05:02:00,Success,App,18.65
T017969,C0610,AG043,TT01,1000.0,2025-12-01,02:02:00,Success,App,0.0
T017970,C0163,AG089,TT01,1660.0,2025-12-25,14:33:00,Success,App,8.3
T017971,C0616,AG050,TT04,6170.0,2025-04-24,13:01:00,Success,App,0.0
T017972,C0048,AG056,TT04,9380.0,2025-06-10,14:39:00,Failed,App,0.0
T017973,C0447,AG062,TT04,3130.0,2025-10-30,20:30:00,Success,Agent,31.3
T017974,C0701,AG100,TT02,5710.0,2025-04-08,11:26:00,Success,App,0.0
T017975,C0609,AG055,TT04,1200.0,2025-06-06,08:40:00,Success,Agent,0.0
T017976,C0716,AG030,TT03,440.0,2025-06-11,03:16:00,Success,App,2.2
T017977,C0397,AG028,TT04,9520.0,2025-02-11,14:09:00,Success,Agent,0.0
T017978,C0607,AG068,TT03,800.0,2025-06-29,00:37:00,Success,App,4.0
T017979,C0309,AG041,TT03,1680.0,2025-10-30,14:24:00,Success,Agent,8.4
T017980,C0207,AG084,TT01,720.0,2025-11-26,17:10:00,Success,App,3.6
T017981,C0355,AG012,TT03,550.0,2025-02-20,02:58:00,Success,USSD,5.5
T017982,C0265,AG077,TT03,5130.0,2025-09-09,01:36:00,Success,App,0.0
T017983,C0070,AG090,TT02,780.0,2025-12-16,15:28:00,Success,App,3.9
T017984,C0997,AG038,TT03,630.0,2025-04-30,05:10:00,Success,USSD,3.15
T017985,C0195,AG053,TT03,720.0,2025-03-16,02:34:00,Success,Agent,7.2
T017986,C0500,AG100,TT03,4290.0,2025-06-11,23:49:00,Success,USSD,0.0
T017987,C0236,AG023,TT02,1030.0,2025-05-29,05:30:00,Success,Agent,5.15
T017988,C0360,AG042,TT01,590.0,2025-05-03,01:27:00,Success,App,2.95
T017989,C0910,AG084,TT01,920.0,2025-05-21,02:12:00,Success,USSD,4.6
T017990,C0753,AG067,TT04,9120.0,2025-07-01,22:32:00,Success,App,45.6
T017991,C0526,AG011,TT02,510.0,2025-10-04,04:13:00,Success,Agent,5.1
T017992,C0983,AG094,TT01,1620.0,2025-09-14,21:30:00,Failed,Agent,8.1
T017993,C0689,AG010,TT05,1960.0,2025-11-21,21:26:00,Success,USSD,0.0
T017994,C0449,AG077,TT01,3430.0,2025-09-02,05:30:00,Success,Agent,34.3
T017995,C0868,AG074,TT03,970.0,2025-03-27,21:35:00,Success,Agent,0.0
T017996,C0754,AG031,TT05,1320.0,2025-03-12,15:11:00,Success,App,0.0
T017997,C0737,AG044,TT03,280.0,2025-09-26,01:44:00,Success,USSD,2.8
T017998,C0728,AG037,TT04,8760.0,2025-06-29,05:30:00,Pending,USSD,0.0
T017999,C0090,AG025,TT05,980.0,2025-10-06,05:01:00,Success,USSD,0.0
T018000,C0138,AG093,TT04,3940.0,2025-05-29,03:02:00,Success,Agent,19.7
T018001,C0551,AG021,TT03,850.0,2025-01-06,05:42:00,Success,App,0.0
T018002,C0441,AG015,TT02,620.0,2025-05-28,01:30:00,Success,Agent,0.0
T018003,C0530,AG011,TT02,900.0,2025-11-28,08:55:00,Failed,App,4.5
T018004,C0378,AG098,TT04,4270.0,2025-06-17,19:27:00,Success,App,0.0
T018005,C0842,AG075,TT04,1460.0,2025-01-09,03:33:00,Success,App,7.3
T018006,C0070,AG045,TT04,930.0,2025-06-27,05:31:00,Success,App,0.0
T018007,C0995,AG008,TT03,320.0,2025-10-11,07:59:00,Success,App,1.6
T018008,C0325,AG098,TT02,8520.0,2025-04-26,15:15:00,Success,Agent,42.6
T018009,C0457,AG026,TT02,1280.0,2025-04-06,01:45:00,Success,USSD,12.8
T018010,C0195,AG021,TT01,930.0,2025-11-27,09:39:00,Success,App,9.3
T018011,C0185,AG052,TT04,4680.0,2025-12-10,17:16:00,Success,App,23.4
